id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,profit,roi,foreign_gross
24,2019-02-14,Alita: Battle Angel,170000000,85710210,402976036,2019,232976036,137.04472705882353,317265826
75,2012-06-08,Prometheus,125000000,126477084,402448265,2012,277448265,221.95861200000002,275971181
89,2008-11-21,Twilight,37000000,192769854,402280159,2008,365280159,987.243672972973,209510305
73,2009-05-22,Night at the Museum: Battle of the Smithsonian,150000000,177243721,402231063,2009,252231063,168.154042,224987342
52,2016-07-22,Ice Age: Collision Course,105000000,64063008,402156682,2016,297156682,283.0063638095238,338093674
19,2012-06-01,Snow White and the Huntsman,170000000,155136755,401021746,2012,231021746,135.89514470588236,245884991
58,2010-12-17,Tron: Legacy,200000000,172062763,400062763,2010,200062763,100.0313815,228000000
80,2006-05-05,Mission: Impossible III,150000000,133501348,397501348,2006,247501348,165.00089866666667,264000000
12,2018-05-25,Solo: A Star Wars Story,275000000,213767512,393151347,2018,118151347,42.96412618181818,179383835
68,1939-12-15,Gone with the Wind,3900000,198680470,390525192,1939,386625192,9913.466461538463,191844722
86,1991-06-14,Robin Hood: Prince of Thieves,50000000,165493908,390500000,1991,340500000,681.0,225006092
76,2013-12-25,The Wolf of Wall Street,100000000,116900694,389870414,2013,289870414,289.870414,272969720
13,1978-06-16,Grease,6000000,181813770,387510179,1978,381510179,6358.502983333333,205696409
7,2009-05-08,Star Trek,140000000,257730019,386839614,2009,246839614,176.31401,129109595
25,2017-12-20,The Greatest Showman,84000000,174340174,386665550,2017,302665550,360.31613095238095,212325376
74,2002-03-15,Ice Age,65000000,176387405,386116343,2002,321116343,494.0251430769231,209728938
44,2015-03-27,Home,130000000,177397510,385997896,2015,255997896,196.92145846153846,208600386
24,1985-07-03,Back to the Future,19000000,212259762,385524784,1985,366524784,1929.0778105263157,173265022
89,2006-11-17,Happy Feet,85000000,198000317,385000317,2006,300000317,352.9415494117647,187000000
74,2008-11-12,Slumdog Millionaire,14000000,141330703,384530440,2008,370530440,2646.646,243199737
33,2016-06-24,Independence Day: Resurgence,165000000,103144286,384169424,2016,219169424,132.82995393939393,281025138
5,2017-06-16,Cars 3,175000000,152901115,383541369,2017,208541369,119.16649657142857,230640254
21,2007-06-27,Live Free or Die Hard,110000000,134529403,382288147,2007,272288147,247.53467909090907,247758744
4,2009-03-27,Monsters vs. Aliens,175000000,198351526,381687380,2009,206687380,118.10707428571428,183335854
91,2017-02-10,Fifty Shades Darker,55000000,114434010,381398492,2017,326398492,593.4518036363636,266964482
96,2012-09-28,Hotel Transylvania,85000000,148313048,378505812,2012,293505812,345.30095529411767,230192764
54,2012-10-05,Taken 2,45000000,139854287,377807404,2012,332807404,739.572008888889,237953117
13,2013-03-27,G.I. Joe: Retaliation,140000000,122523060,375740705,2013,235740705,168.38621785714284,253217645
44,2018-12-14,Spider-Man: Into The Spider-Verse 3D,90000000,190173195,375381768,2018,285381768,317.0908533333333,185208573
48,2002-04-19,My Big Fat Greek Wedding,5000000,241438208,374890034,2002,369890034,7397.80068,133451826
72,2009-05-01,X-Men Origins: Wolverine,150000000,179883157,374825760,2009,224825760,149.88384,194942603
72,2000-12-15,What Women Want,65000000,182805123,374105123,2000,309105123,475.54634307692305,191300000
24,2006-06-28,Superman Returns,232000000,200120000,374085065,2006,142085065,61.2435625,173965065
52,2011-12-21,The Adventures of Tintin,130000000,77591831,373993951,2011,243993951,187.68765461538462,296402120
35,2004-10-01,Shark Tale,75000000,161412000,371917043,2004,296917043,395.8893906666667,210505043
97,2018-02-09,Fifty Shades Freed,55000000,100407760,371350619,2018,316350619,575.1829436363637,270942859
10,2011-07-22,Captain America: The First Avenger,140000000,176654505,370569776,2011,230569776,164.69269714285716,193915271
95,2014-06-06,Edge of Tomorrow,178000000,100206256,370541256,2014,192541256,108.16924494382023,270335000
75,2015-05-15,Mad Max: Fury Road,150000000,153636354,370098020,2015,220098020,146.73201333333336,216461666
6,1998-07-15,There's Something About Mary,22000000,176484651,369884651,1998,347884651,1581.2938681818182,193400000
36,2014-10-03,Gone Girl,61000000,167767189,368567189,2014,307567189,504.20850655737706,200800000
87,1981-06-12,Raiders of the Lost Ark,20000000,225686079,367452079,1981,347452079,1737.2603949999998,141766000
41,2007-12-07,The Golden Compass,205000000,70107728,367262558,2007,162262558,79.15246731707317,297154830
37,2014-11-26,Penguins of Madagascar,132000000,83350911,366942531,2014,234942531,177.9867659090909,283591620
85,2005-02-11,Hitch,55000000,177784257,366784257,2005,311784257,566.8804672727273,189000000
54,1995-05-19,Die Hard: With a Vengeance,90000000,100012499,366101666,1995,276101666,306.77962888888885,266089167
30,2001-07-18,Jurassic Park III,93000000,181166115,365900000,2001,272900000,293.44086021505376,184733885
61,2009-05-21,Terminator Salvation,200000000,125322469,365491792,2009,165491792,82.745896,240169323
71,1994-07-15,True Lies,100000000,146282411,365300000,1994,265300000,265.3,219017589
37,1995-11-22,Toy Story,30000000,191796233,364545516,1995,334545516,1115.15172,172749283
45,1999-05-28,Notting Hill,42000000,116089678,363728085,1999,321728085,766.0192499999999,247638407
53,1998-11-20,A Bug's Life,45000000,162798565,363095319,1998,318095319,706.8784866666666,200296754
93,2009-04-03,Fast & Furious,85000000,155064265,363064265,2009,278064265,327.1344294117647,208000000
23,2004-12-10,Ocean's Twelve,110000000,125531634,362989076,2004,252989076,229.9900690909091,237457442
97,2019-04-05,Shazam!,85000000,139606856,362899733,2019,277899733,326.9408623529412,223292877
83,2007-12-14,Alvin and the Chipmunks,55000000,217326974,362605033,2007,307605033,559.2818781818182,145278059
67,2001-07-27,Planet of the Apes,100000000,180011740,362211740,2001,262211740,262.21174,182200000
57,2013-05-23,The Hangover 3,103000000,112200072,362000072,2013,259000072,251.45638058252428,249800000
28,1999-11-19,The World is Not Enough,135000000,126930660,361730660,1999,226730660,167.94863703703703,234800000
81,2016-01-22,Zhuo yao ji,56000000,32766,359495591,2016,303495591,541.9564124999999,359462825
67,2005-06-15,Batman Begins,150000000,205343774,359142722,2005,209142722,139.42848133333334,153798948
89,1992-11-20,Home Alone 2: Lost in New York,20000000,173585516,358994850,1992,338994850,1694.97425,185409334
61,2002-06-21,Minority Report,102000000,132024714,358824714,2002,256824714,251.78893529411766,226800000
55,1994-05-27,The Flintstones,45000000,130531208,358500000,1994,313500000,696.6666666666666,227968792
94,1986-05-16,Top Gun,15000000,179800601,356799634,1986,341799634,2278.6642266666668,176999033
53,1995-11-17,Goldeneye,60000000,106429941,356429941,1995,296429941,494.04990166666664,250000000
98,1999-09-15,American Beauty,15000000,130058047,356258047,1999,341258047,2275.0536466666667,226200000
58,2000-05-19,Dinosaur,127500000,137748063,356148063,2000,228648063,179.33181411764704,218400000
67,2002-12-25,Catch Me if You Can,52000000,164606800,355612291,2002,303612291,583.8697903846154,191005491
42,2011-06-03,X-Men: First Class,160000000,146408305,355408305,2011,195408305,122.13019062499998,209000000
60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000,113746621,353756621,2014,226756621,178.54852047244094,240010000
28,1993-08-06,The Fugitive,44000000,183875760,353715317,1993,309715317,703.8984477272727,169839557
51,2014-03-28,Noah,130000000,101200044,352831065,2014,222831065,171.40851153846154,251631021
77,2016-05-20,The Angry Birds Movie,73000000,107509366,352327887,2016,279327887,382.6409410958904,244818521
77,2010-06-11,The Karate Kid,40000000,176591618,351774938,2010,311774938,779.437345,175183320
66,1994-07-29,The Mask,18000000,119920129,351620129,1994,333620129,1853.4451611111112,231700000
96,1988-06-22,Who Framed Roger Rabbit?,70000000,154112492,351500000,1988,281500000,402.1428571428571,197387508
70,2013-05-10,The Great Gatsby,190000000,144840419,351040419,2013,161040419,84.75811526315789,206200000
63,2012-03-02,Doctor Seuss' The Lorax,67500000,214030500,350976753,2012,283476753,419.96556,136946253
86,2001-02-09,Hannibal,87000000,165092266,350100280,2001,263100280,302.4141149425287,185008014
47,1998-05-08,Deep Impact,80000000,140464664,349464664,1998,269464664,336.83083,209000000
49,2011-12-16,Alvin and the Chipmunks: Chipwrecked,80000000,133107389,349088523,2011,269088523,336.36065375,215981134
88,2016-07-01,The Legend of Tarzan,180000000,126643061,348902025,2016,168902025,93.83445833333333,222258964
48,2004-07-16,"I, Robot",105000000,144801023,348629585,2004,243629585,232.0281761904762,203828562
33,2013-07-31,The Smurfs 2,110000000,71017784,348547523,2013,238547523,216.86138454545457,277529739
60,2014-09-19,The Maze Runner,34000000,102427862,348319861,2014,314319861,924.4701794117648,245891999
41,2001-08-03,Rush Hour 2,90000000,226164286,347425832,2001,257425832,286.02870222222225,121261546
97,2018-02-09,Peter Rabbit,50000000,115234093,347136477,2018,297136477,594.272954,231902384
88,1995-06-10,Pocahontas,55000000,141579773,347100000,1995,292100000,531.090909090909,205520227
95,2017-11-10,Murder on the Orient Express,55000000,102826543,345922730,2017,290922730,528.9504181818182,243096187
83,2000-11-17,How the Grinch Stole Christmas,123000000,260044825,345141403,2000,222141403,180.60276666666667,85096578
15,2017-01-20,xXx: Return of Xander Cage,85000000,44898413,345033359,2017,260033359,305.9215988235294,300134946
22,2019-03-29,Dumbo,170000000,113883318,345004422,2019,175004422,102.94377764705882,231121104
73,2016-11-04,Trolls,125000000,153707064,344150134,2016,219150134,175.3201072,190443070
45,2006-05-19,Over the Hedge,80000000,155019340,343397247,2006,263397247,329.24655875,188377907
41,2013-05-31,Now You See Me,75000000,117723989,342769200,2013,267769200,357.0256,225045211
37,2008-06-27,Wanted,75000000,134508551,342416460,2008,267416460,356.55528,207907909
45,2018-12-19,Mary Poppins Returns,130000000,171958438,341528518,2018,211528518,162.71424461538462,169570080
90,1977-11-16,Close Encounters of the Third Kind,20000000,169100479,340800479,1977,320800479,1604.0023949999998,171700000
98,2007-11-21,Enchanted,85000000,127706877,340384141,2007,255384141,300.4519305882353,212677264
24,1997-12-19,Tomorrow Never Dies,110000000,125304276,339504276,1997,229504276,208.6402509090909,214200000
66,1995-06-16,Batman Forever,100000000,184031112,336529144,1995,236529144,236.529144,152498032
63,2010-05-28,Prince of Persia: Sands of Time,200000000,90759676,336359676,2010,136359676,68.179838,245600000
38,1996-06-07,The Rock,75000000,134069511,336069511,1996,261069511,348.0926813333333,202000000
75,1995-06-30,Apollo 13,65000000,173772767,335802271,1995,270802271,416.61887846153843,162029504
79,2016-07-22,Star Trek Beyond,185000000,158848340,335802233,2016,150802233,81.51472054054054,176953893
66,2018-04-06,A Quiet Place,17000000,188024361,334522294,2018,317522294,1867.7782,146497933
92,2017-02-17,The Great Wall,150000000,45157105,334486852,2017,184486852,122.99123466666666,289329747
73,2015-11-25,The Good Dinosaur,187500000,123087120,333771037,2015,146271037,78.01121973333333,210683917
85,2005-07-08,Fantastic Four,87500000,154696080,333132750,2005,245632750,280.7231428571428,178436670
34,1984-05-23,Indiana Jones and the Temple of Doom,28000000,179880271,333080271,1984,305080271,1089.5723964285714,153200000
85,1989-11-22,Back to the Future Part II,40000000,118450002,332000000,1989,292000000,730.0,213549998
85,2014-06-13,22 Jump Street,50000000,191719337,331333876,2014,281333876,562.6677520000001,139614539
68,2004-11-19,National Treasure,100000000,173005002,331323410,2004,231323410,231.32341,158318408
46,2010-12-03,Black Swan,13000000,106954678,331266710,2010,318266710,2448.205461538462,224312032
26,2014-03-07,300: Rise of an Empire,110000000,106580051,330780051,2014,220780051,200.70913727272725,224200000
86,2000-10-06,Meet the Parents,55000000,166225040,330425040,2000,275425040,500.7728,164200000
43,2008-12-25,The Curious Case of Benjamin Button,160000000,127509326,329631958,2008,169631958,106.01997375,202122632
85,2000-06-30,The Perfect Storm,120000000,182618434,328711434,2000,208711434,173.926195,146093000
66,2016-06-10,Now You See Me 2,90000000,65075540,328325007,2016,238325007,264.80556333333334,263249467
27,1986-09-26,Crocodile Dundee,8800000,174803506,328203506,1986,319403506,3629.5852954545453,153400000
55,1995-09-22,Se7en,30000000,100125643,328125643,1995,298125643,993.7521433333334,228000000
86,2008-11-21,Bolt,150000000,114053579,328015029,2008,178015029,118.676686,213961450
18,2015-01-09,Taken 3,48000000,89256424,327656424,2015,279656424,582.6175499999999,238400000
33,2006-06-30,The Devil Wears Prada,35000000,124740460,326073155,2006,291073155,831.6375857142857,201332695
79,1996-06-21,The Hunchback of Notre Dame,100000000,100138851,325500000,1996,225500000,225.5,225361149
39,2010-05-14,Robin Hood,210000000,105487148,322459006,2010,112459006,53.551907619047626,216971858
69,1993-12-15,Schindlerâs List,25000000,96898818,322197132,1993,297197132,1188.788528,225298314
71,2018-11-16,Green Book,23000000,85080171,322034439,2018,299034439,1300.1497347826087,236954268
47,2010-11-05,Megamind,130000000,148415853,321887208,2010,191887208,147.60554461538462,173471355
73,1987-09-18,Fatal Attraction,14000000,156645693,320100000,1987,306100000,2186.4285714285716,163454307
83,2010-07-01,The Last Airbender,150000000,131772187,319713881,2010,169713881,113.14258733333334,187941694
30,1992-05-15,Lethal Weapon 3,35000000,144731527,319700000,1992,284700000,813.4285714285713,174968473
10,2012-02-10,Journey 2: The Mysterious Island,79000000,103860290,318146162,2012,239146162,302.71666075949366,214285872
93,2013-07-19,The Conjuring,20000000,137400141,318000141,2013,298000141,1490.000705,180600000
12,2001-12-21,A Beautiful Mind,78000000,170708996,317668058,2001,239668058,307.266741025641,146959062
1,2009-08-21,Inglourious Basterds,70000000,120774594,316915264,2009,246915264,352.7360914285714,196140670
93,1984-12-05,Beverly Hills Cop,15000000,234760478,316300000,1984,301300000,2008.6666666666665,81539522
71,2009-11-06,Disneyâs A Christmas Carol,190000000,137855863,315709697,2009,125709697,66.16299842105263,177853834
92,1997-07-25,Air Force One,85000000,172956409,315268353,1997,230268353,270.90394470588234,142311944
79,2009-06-19,The Proposal,40000000,163958031,314709717,2009,274709717,686.7742925,150751686
89,1997-12-24,As Good as it Gets,50000000,148478011,314111923,1997,264111923,528.223846,165633912
84,2017-01-27,Resident Evil: The Final Chapter,40000000,26844692,314101190,2017,274101190,685.252975,287256498
32,2012-05-18,Battleship,220000000,65233400,313477717,2012,93477717,42.48987136363636,248244317
28,1999-06-10,Austin Powers: The Spy Who Shagged Me,35000000,206040085,312383487,1999,277383487,792.5242485714285,106343402
81,2012-08-17,The Expendables 2,100000000,85028192,311979256,2012,211979256,211.979256,226951064
1,2007-06-08,Ocean's Thirteen,85000000,117144465,311744465,2007,226744465,266.75819411764707,194600000
18,2004-11-10,The Polar Express,170000000,187224605,311365187,2004,141365187,83.15599235294118,124140582
90,2016-06-10,The Conjuring 2: The Enfield Poltergeist,40000000,102470008,311262102,2016,271262102,678.155255,208792094
74,2015-02-06,The SpongeBob Movie: Sponge Out of Water,74000000,162994032,311013181,2015,237013181,320.2880824324324,148019149
91,2004-07-23,The Bourne Supremacy,85000000,176087450,311001124,2004,226001124,265.88367529411767,134913674
41,2017-02-10,The Lego Batman Movie,80000000,175750384,310660018,2017,230660018,288.3250225,134909634
70,2010-12-22,Little Fockers,100000000,148438600,310650574,2010,210650574,210.65057399999998,162211974
38,2015-09-18,Maze Runner: The Scorch Trials,61000000,81697192,310566162,2015,249566162,409.12485573770493,228868970
