title,title_clean,studio,year,genres,domestic_gross,foreign_gross,total_gross,averagerating,numvotes,release_month,worldwide_gross,main_genre
Diary of a Wimpy Kid: The Long Haul,diary of a wimpy kid: the long haul,Fox,2017,comedy,20700000,19400000.0,40100000.0,4.4,5635,5.0,35609577.0,comedy
Diary of a Wimpy Kid: The Long Haul,diary of a wimpy kid: the long haul,Fox,2017,family,20700000,19400000.0,40100000.0,4.4,5635,5.0,35609577.0,comedy
The House,the house,WB (NL),2017,drama,25600000,8600000.0,34200000.0,4.6,50,,,
The House,the house,WB (NL),2017,mystery,25600000,8600000.0,34200000.0,4.6,50,,,
The House,the house,WB (NL),2017,thriller,25600000,8600000.0,34200000.0,4.6,50,,,
Wind River,wind river,Wein.,2017,crime,33800000,0.0,33800000.0,7.7,169007,,,
Wind River,wind river,Wein.,2017,drama,33800000,0.0,33800000.0,7.7,169007,,,
Wind River,wind river,Wein.,2017,mystery,33800000,0.0,33800000.0,7.7,169007,,,
Sleepless,sleepless,ORF,2017,action,20800000,12100000.0,32900000.0,5.6,25827,,,
Sleepless,sleepless,ORF,2017,crime,20800000,12100000.0,32900000.0,5.6,25827,,,
Sleepless,sleepless,ORF,2017,thriller,20800000,12100000.0,32900000.0,5.6,25827,,,
The Disaster Artist,the disaster artist,A24,2017,biography,21100000,8700000.0,29800000.0,7.4,111737,12.0,28717667.0,biography
The Disaster Artist,the disaster artist,A24,2017,comedy,21100000,8700000.0,29800000.0,7.4,111737,12.0,28717667.0,biography
The Disaster Artist,the disaster artist,A24,2017,drama,21100000,8700000.0,29800000.0,7.4,111737,12.0,28717667.0,biography
Hostiles,hostiles,ENTMP,2017,drama,29800000,0.0,29800000.0,6.6,17,,,
Hostiles,hostiles,ENTMP,2017,thriller,29800000,0.0,29800000.0,6.6,17,,,
Home Again,home again,ORF,2017,drama,27000000,0.0,27000000.0,6.6,360,,,
Judwaa 2,judwaa 2,FIP,2017,action,1400000,25500000.0,26900000.0,3.9,7136,,,
Judwaa 2,judwaa 2,FIP,2017,comedy,1400000,25500000.0,26900000.0,3.9,7136,,,
CHiPs,chips,WB,2017,action,18600000,8199999.0,26799999.0,6.0,37029,3.0,23190292.0,action
CHiPs,chips,WB,2017,comedy,18600000,8199999.0,26799999.0,6.0,37029,3.0,23190292.0,action
CHiPs,chips,WB,2017,crime,18600000,8199999.0,26799999.0,6.0,37029,3.0,23190292.0,action
CHiPs,chips,WB,2017,comedy,18600000,8199999.0,26799999.0,6.8,145,3.0,23190292.0,action
The Bye Bye Man,the bye bye man,STX,2017,drama,22400000,4300000.0,26700000.0,4.3,17743,1.0,31187727.0,drama
The Bye Bye Man,the bye bye man,STX,2017,fantasy,22400000,4300000.0,26700000.0,4.3,17743,1.0,31187727.0,drama
The Bye Bye Man,the bye bye man,STX,2017,horror,22400000,4300000.0,26700000.0,4.3,17743,1.0,31187727.0,drama
A Cure for Wellness,a cure for wellness,Fox,2017,drama,8100000,18500000.0,26600000.0,6.4,70941,,,
A Cure for Wellness,a cure for wellness,Fox,2017,fantasy,8100000,18500000.0,26600000.0,6.4,70941,,,
A Cure for Wellness,a cure for wellness,Fox,2017,horror,8100000,18500000.0,26600000.0,6.4,70941,,,
The Zookeeper's Wife,the zookeeper's wife,Focus,2017,biography,17600000,8600000.0,26200000.0,7.0,32056,,,
The Zookeeper's Wife,the zookeeper's wife,Focus,2017,drama,17600000,8600000.0,26200000.0,7.0,32056,,,
The Zookeeper's Wife,the zookeeper's wife,Focus,2017,history,17600000,8600000.0,26200000.0,7.0,32056,,,
Only The Brave,only the brave,Sony,2017,action,18300000,7400000.0,25700000.0,7.7,45482,10.0,24555177.0,action
Only The Brave,only the brave,Sony,2017,biography,18300000,7400000.0,25700000.0,7.7,45482,10.0,24555177.0,action
Only The Brave,only the brave,Sony,2017,drama,18300000,7400000.0,25700000.0,7.7,45482,10.0,24555177.0,action
Father Figures,father figures,WB,2017,adventure,17500000,8100000.0,25600000.0,5.5,14373,12.0,21038441.0,adventure
Father Figures,father figures,WB,2017,comedy,17500000,8100000.0,25600000.0,5.5,14373,12.0,21038441.0,adventure
Father Figures,father figures,WB,2017,drama,17500000,8100000.0,25600000.0,5.5,14373,12.0,21038441.0,adventure
Badrinath Ki Dulhania,badrinath ki dulhania,FIP,2017,comedy,2000000,23200000.0,25200000.0,6.2,8584,,,
Badrinath Ki Dulhania,badrinath ki dulhania,FIP,2017,drama,2000000,23200000.0,25200000.0,6.2,8584,,,
Badrinath Ki Dulhania,badrinath ki dulhania,FIP,2017,romance,2000000,23200000.0,25200000.0,6.2,8584,,,
Born in China,born in china,BV,2017,documentary,13900000,11200000.0,25100000.0,7.2,3028,,,
The Founder,the founder,Wein.,2017,comedy,12800000,11300000.0,24100000.0,5.9,33,,,
The Founder,the founder,Wein.,2017,sci-fi,12800000,11300000.0,24100000.0,5.9,33,,,
Jolly Llb 2,jolly llb 2,FIP,2017,comedy,1700000,21300000.0,23000000.0,7.3,18968,,,
Jolly Llb 2,jolly llb 2,FIP,2017,drama,1700000,21300000.0,23000000.0,7.3,18968,,,
The Glass Castle,the glass castle,LGF,2017,biography,17300000,4600000.0,21900000.0,7.2,23580,,,
The Glass Castle,the glass castle,LGF,2017,drama,17300000,4600000.0,21900000.0,7.2,23580,,,
Sword Art Online: The Movie - Ordinal Scale,sword art online: the movie - ordinal scale,Elev.,2017,action,1500000,19200000.0,20700000.0,7.4,4477,,,
Sword Art Online: The Movie - Ordinal Scale,sword art online: the movie - ordinal scale,Elev.,2017,adventure,1500000,19200000.0,20700000.0,7.4,4477,,,
Sword Art Online: The Movie - Ordinal Scale,sword art online: the movie - ordinal scale,Elev.,2017,animation,1500000,19200000.0,20700000.0,7.4,4477,,,
It Comes At Night,it comes at night,A24,2017,horror,14000000,5300000.0,19300000.0,6.2,69039,6.0,19720203.0,horror
It Comes At Night,it comes at night,A24,2017,mystery,14000000,5300000.0,19300000.0,6.2,69039,6.0,19720203.0,horror
The Lost City of Z,the lost city of z,BST,2017,adventure,8600000,10700000.0,19300000.0,6.6,66475,,,
The Lost City of Z,the lost city of z,BST,2017,biography,8600000,10700000.0,19300000.0,6.6,66475,,,
The Lost City of Z,the lost city of z,BST,2017,drama,8600000,10700000.0,19300000.0,6.6,66475,,,
The Case for Christ,the case for christ,PFR,2017,biography,14700000,3000000.0,17700000.0,6.2,6495,,,
The Case for Christ,the case for christ,PFR,2017,drama,14700000,3000000.0,17700000.0,6.2,6495,,,
Detroit,detroit,Annapurna,2017,crime,16800000,0.0,16800000.0,7.4,40309,,,
Detroit,detroit,Annapurna,2017,drama,16800000,0.0,16800000.0,7.4,40309,,,
Detroit,detroit,Annapurna,2017,history,16800000,0.0,16800000.0,7.4,40309,,,
Wonder Wheel,wonder wheel,Amazon,2017,drama,1400000,14500000.0,15900000.0,6.2,19782,,,
Gold,gold,Wein.,2017,adventure,7200000,7700000.0,14900000.0,6.7,50509,,,
Gold,gold,Wein.,2017,drama,7200000,7700000.0,14900000.0,6.7,50509,,,
Gold,gold,Wein.,2017,thriller,7200000,7700000.0,14900000.0,6.7,50509,,,
The Space Between Us,the space between us,STX,2017,adventure,7900000,6900000.0,14800000.0,6.4,41031,2.0,16481405.0,adventure
The Space Between Us,the space between us,STX,2017,drama,7900000,6900000.0,14800000.0,6.4,41031,2.0,16481405.0,adventure
The Space Between Us,the space between us,STX,2017,romance,7900000,6900000.0,14800000.0,6.4,41031,2.0,16481405.0,adventure
Wish Upon,wish upon,BG,2017,drama,14300000,0.0,14300000.0,5.0,14962,7.0,23477345.0,drama
Wish Upon,wish upon,BG,2017,fantasy,14300000,0.0,14300000.0,5.0,14962,7.0,23477345.0,drama
Wish Upon,wish upon,BG,2017,horror,14300000,0.0,14300000.0,5.0,14962,7.0,23477345.0,drama
A United Kingdom,a united kingdom,FoxS,2017,biography,3900000,9900000.0,13800000.0,6.8,12231,,,
A United Kingdom,a united kingdom,FoxS,2017,drama,3900000,9900000.0,13800000.0,6.8,12231,,,
A United Kingdom,a united kingdom,FoxS,2017,romance,3900000,9900000.0,13800000.0,6.8,12231,,,
"Roman J. Israel, Esq.","roman j. israel, esq.",Sony,2017,crime,12000000,1100000.0,13100000.0,6.4,23632,11.0,12967012.0,crime
"Roman J. Israel, Esq.","roman j. israel, esq.",Sony,2017,drama,12000000,1100000.0,13100000.0,6.4,23632,11.0,12967012.0,crime
"Roman J. Israel, Esq.","roman j. israel, esq.",Sony,2017,thriller,12000000,1100000.0,13100000.0,6.4,23632,11.0,12967012.0,crime
Mubarakan,mubarakan,Sony,2017,comedy,759000,12100000.0,12859000.0,5.6,2989,,,
Mubarakan,mubarakan,Sony,2017,romance,759000,12100000.0,12859000.0,5.6,2989,,,
Battle of the Sexes,battle of the sexes,FoxS,2017,biography,12600000,0.0,12600000.0,6.7,43245,9.0,18445379.0,biography
Battle of the Sexes,battle of the sexes,FoxS,2017,comedy,12600000,0.0,12600000.0,6.7,43245,9.0,18445379.0,biography
Battle of the Sexes,battle of the sexes,FoxS,2017,drama,12600000,0.0,12600000.0,6.7,43245,9.0,18445379.0,biography
Before I Fall,before i fall,ORF,2017,drama,12200000,0.0,12200000.0,6.4,39282,3.0,18945682.0,drama
Before I Fall,before i fall,ORF,2017,fantasy,12200000,0.0,12200000.0,6.4,39282,3.0,18945682.0,drama
Before I Fall,before i fall,ORF,2017,mystery,12200000,0.0,12200000.0,6.4,39282,3.0,18945682.0,drama
Earth: One Amazing Day,earth: one amazing day,BBC,2017,documentary,81300,11600000.0,11681300.0,7.8,1908,,,
Earth: One Amazing Day,earth: one amazing day,BBC,2017,family,81300,11600000.0,11681300.0,7.8,1908,,,
Rock Dog,rock dog,LG/S,2017,adventure,9400000,0.0,9400000.0,5.9,3991,,,
Rock Dog,rock dog,LG/S,2017,animation,9400000,0.0,9400000.0,5.9,3991,,,
Rock Dog,rock dog,LG/S,2017,comedy,9400000,0.0,9400000.0,5.9,3991,,,
My Cousin Rachel,my cousin rachel,FoxS,2017,drama,2700000,6500000.0,9200000.0,6.0,15473,,,
My Cousin Rachel,my cousin rachel,FoxS,2017,mystery,2700000,6500000.0,9200000.0,6.0,15473,,,
My Cousin Rachel,my cousin rachel,FoxS,2017,romance,2700000,6500000.0,9200000.0,6.0,15473,,,
Truman,truman,FR,2017,comedy,211000,8800000.0,9011000.0,7.3,10160,,,
Truman,truman,FR,2017,drama,211000,8800000.0,9011000.0,7.3,10160,,,
Stronger,stronger,RAtt.,2017,biography,4200000,4200000.0,8400000.0,7.0,33464,9.0,8786752.0,biography
Stronger,stronger,RAtt.,2017,drama,4200000,4200000.0,8400000.0,7.0,33464,9.0,8786752.0,biography
Tulip Fever,tulip fever,Wein.,2017,drama,2500000,5900000.0,8400000.0,6.2,15037,9.0,6792768.0,drama
Tulip Fever,tulip fever,Wein.,2017,history,2500000,5900000.0,8400000.0,6.2,15037,9.0,6792768.0,drama
Tulip Fever,tulip fever,Wein.,2017,romance,2500000,5900000.0,8400000.0,6.2,15037,9.0,6792768.0,drama
Viceroy's House,viceroy's house,IFC,2017,biography,1100000,6700000.0,7800000.0,6.7,5546,,,
Viceroy's House,viceroy's house,IFC,2017,drama,1100000,6700000.0,7800000.0,6.7,5546,,,
Viceroy's House,viceroy's house,IFC,2017,history,1100000,6700000.0,7800000.0,6.7,5546,,,
Amityville: The Awakening,amityville: the awakening,W/Dim.,2017,horror,700,7700000.0,7700700.0,4.9,10930,,,
Amityville: The Awakening,amityville: the awakening,W/Dim.,2017,thriller,700,7700000.0,7700700.0,4.9,10930,,,
Just Getting Started,just getting started,BG,2017,action,6100000,1600000.0,7700000.0,4.4,4829,12.0,6756412.0,action
Just Getting Started,just getting started,BG,2017,comedy,6100000,1600000.0,7700000.0,4.4,4829,12.0,6756412.0,action
Beatriz At Dinner,beatriz at dinner,RAtt.,2017,comedy,7100000,310000.0,7410000.0,6.1,7985,,,
Beatriz At Dinner,beatriz at dinner,RAtt.,2017,drama,7100000,310000.0,7410000.0,6.1,7985,,,
I am Not Your Negro,i am not your negro,Magn.,2017,documentary,7100000,0.0,7100000.0,7.8,13948,,,
The Red Turtle,the red turtle,SPC,2017,animation,922000,5700000.0,6622000.0,7.5,25061,,,
The Red Turtle,the red turtle,SPC,2017,fantasy,922000,5700000.0,6622000.0,7.5,25061,,,
From the Land of the Moon,from the land of the moon,IFC,2017,drama,47700,6500000.0,6547700.0,6.7,4523,,,
From the Land of the Moon,from the land of the moon,IFC,2017,romance,47700,6500000.0,6547700.0,6.7,4523,,,
Maudie,maudie,SPC,2017,biography,6200000,0.0,6200000.0,7.6,11427,,,
Maudie,maudie,SPC,2017,drama,6200000,0.0,6200000.0,7.6,11427,,,
Maudie,maudie,SPC,2017,romance,6200000,0.0,6200000.0,7.6,11427,,,
All Saints,all saints,Affirm,2017,drama,5800000,140000.0,5940000.0,6.0,1220,8.0,5941994.0,drama
The Florida Project,the florida project,A24,2017,drama,5900000,0.0,5900000.0,7.6,72193,10.0,11295324.0,drama
Suburbicon,suburbicon,Par.,2017,comedy,5800000,0.0,5800000.0,5.6,31294,,,
Suburbicon,suburbicon,Par.,2017,crime,5800000,0.0,5800000.0,5.6,31294,,,
Suburbicon,suburbicon,Par.,2017,drama,5800000,0.0,5800000.0,5.6,31294,,,
The Man Who Invented Christmas,the man who invented christmas,BST,2017,biography,5700000,0.0,5700000.0,7.0,9430,,,
The Man Who Invented Christmas,the man who invented christmas,BST,2017,comedy,5700000,0.0,5700000.0,7.0,9430,,,
The Man Who Invented Christmas,the man who invented christmas,BST,2017,drama,5700000,0.0,5700000.0,7.0,9430,,,
Paris Can Wait,paris can wait,SPC,2017,comedy,5600000,0.0,5600000.0,5.8,6416,,,
Paris Can Wait,paris can wait,SPC,2017,drama,5600000,0.0,5600000.0,5.8,6416,,,
Paris Can Wait,paris can wait,SPC,2017,romance,5600000,0.0,5600000.0,5.8,6416,,,
Phillauri,phillauri,FIP,2017,comedy,468000,5000000.0,5468000.0,6.1,3090,,,
Phillauri,phillauri,FIP,2017,drama,468000,5000000.0,5468000.0,6.1,3090,,,
Phillauri,phillauri,FIP,2017,fantasy,468000,5000000.0,5468000.0,6.1,3090,,,
Ok Jaanu,ok jaanu,FIP,2017,drama,356000,5000000.0,5356000.0,5.2,3240,,,
Ok Jaanu,ok jaanu,FIP,2017,romance,356000,5000000.0,5356000.0,5.2,3240,,,
An Inconvenient Sequel: Truth to Power,an inconvenient sequel: truth to power,Par.,2017,documentary,3500000,1900000.0,5400000.0,6.3,6752,,,
Table 19,table 19,FoxS,2017,comedy,3600000,1400000.0,5000000.0,5.8,22751,3.0,4620399.0,comedy
Table 19,table 19,FoxS,2017,drama,3600000,1400000.0,5000000.0,5.8,22751,3.0,4620399.0,comedy
Table 19,table 19,FoxS,2017,romance,3600000,1400000.0,5000000.0,5.8,22751,3.0,4620399.0,comedy
Collide,collide,ORF,2017,action,2300000,2500000.0,4800000.0,5.7,13288,,,
Collide,collide,ORF,2017,crime,2300000,2500000.0,4800000.0,5.7,13288,,,
Collide,collide,ORF,2017,thriller,2300000,2500000.0,4800000.0,5.7,13288,,,
The Wall,the wall,RAtt.,2017,documentary,1800000,2700000.0,4500000.0,9.2,8,,,
Mark Felt: The Man Who Brought Down the White House,mark felt: the man who brought down the white house,SPC,2017,biography,769000,3600000.0,4369000.0,6.4,9324,,,
Mark Felt: The Man Who Brought Down the White House,mark felt: the man who brought down the white house,SPC,2017,drama,769000,3600000.0,4369000.0,6.4,9324,,,
Mark Felt: The Man Who Brought Down the White House,mark felt: the man who brought down the white house,SPC,2017,history,769000,3600000.0,4369000.0,6.4,9324,,,
Brad's Status,brad's status,Annapurna,2017,comedy,2100000,1700000.0,3800000.0,6.5,13259,,,
Brad's Status,brad's status,Annapurna,2017,drama,2100000,1700000.0,3800000.0,6.5,13259,,,
Brad's Status,brad's status,Annapurna,2017,music,2100000,1700000.0,3800000.0,6.5,13259,,,
Friend Request,friend request,ENTMP,2017,thriller,3800000,0.0,3800000.0,4.0,116,,,
Their Finest,their finest,STX,2017,comedy,3600000,0.0,3600000.0,6.8,15099,,,
Their Finest,their finest,STX,2017,drama,3600000,0.0,3600000.0,6.8,15099,,,
Their Finest,their finest,STX,2017,romance,3600000,0.0,3600000.0,6.8,15099,,,
Wonderstruck,wonderstruck,RAtt.,2017,drama,1100000,2200000.0,3300000.0,6.2,8167,,,
Wonderstruck,wonderstruck,RAtt.,2017,mystery,1100000,2200000.0,3300000.0,6.2,8167,,,
The Leisure Seeker,the leisure seeker,SPC,2017,adventure,3200000,0.0,3200000.0,6.7,5337,,,
The Leisure Seeker,the leisure seeker,SPC,2017,comedy,3200000,0.0,3200000.0,6.7,5337,,,
The Leisure Seeker,the leisure seeker,SPC,2017,drama,3200000,0.0,3200000.0,6.7,5337,,,
Colossal,colossal,Neon,2017,comedy,3000000,0.0,3000000.0,6.2,50856,,,
Colossal,colossal,Neon,2017,drama,3000000,0.0,3000000.0,6.2,50856,,,
Colossal,colossal,Neon,2017,fantasy,3000000,0.0,3000000.0,6.2,50856,,,
A Gentleman,a gentleman,FIP,2017,action,410000,2500000.0,2910000.0,6.3,4188,,,
A Gentleman,a gentleman,FIP,2017,comedy,410000,2500000.0,2910000.0,6.3,4188,,,
Kedi,kedi,Osci.,2017,action,2800000,0.0,2800000.0,4.9,222,,,
The Only Living Boy in New York,the only living boy in new york,RAtt.,2017,drama,624000,1900000.0,2524000.0,6.3,8727,,,
Poster Boys,poster boys,Sony,2017,comedy,97000,2400000.0,2497000.0,5.6,1234,,,
The Salesman,the salesman,Cohen,2017,drama,2400000,0.0,2400000.0,7.0,558,,,
Un Padre No Tan Padre,un padre no tan padre,PNT,2017,comedy,2200000,0.0,2200000.0,6.9,976,,,
Good Time,good time,A24,2017,crime,2000000,0.0,2000000.0,7.3,52305,,,
Good Time,good time,A24,2017,drama,2000000,0.0,2000000.0,7.3,52305,,,
Good Time,good time,A24,2017,thriller,2000000,0.0,2000000.0,7.3,52305,,,
Everybody Loves Somebody,everybody loves somebody,PNT,2017,comedy,1900000,0.0,1900000.0,6.5,3468,,,
Everybody Loves Somebody,everybody loves somebody,PNT,2017,romance,1900000,0.0,1900000.0,6.5,3468,,,
Along with the Gods: The Two Worlds,along with the gods: the two worlds,WGUSA,2017,action,1900000,0.0,1900000.0,7.3,9190,,,
Along with the Gods: The Two Worlds,along with the gods: the two worlds,WGUSA,2017,drama,1900000,0.0,1900000.0,7.3,9190,,,
Along with the Gods: The Two Worlds,along with the gods: the two worlds,WGUSA,2017,fantasy,1900000,0.0,1900000.0,7.3,9190,,,
Last Flag Flying,last flag flying,LGF,2017,comedy,965000,904000.0,1869000.0,6.9,18927,,,
Last Flag Flying,last flag flying,LGF,2017,drama,965000,904000.0,1869000.0,6.9,18927,,,
Last Flag Flying,last flag flying,LGF,2017,war,965000,904000.0,1869000.0,6.9,18927,,,
A Quiet Passion,a quiet passion,MBox,2017,biography,1900000,0.0,1900000.0,6.5,4582,,,
A Quiet Passion,a quiet passion,MBox,2017,drama,1900000,0.0,1900000.0,6.5,4582,,,
Free Fire,free fire,A24,2017,action,1800000,0.0,1800000.0,6.4,35954,,,
Free Fire,free fire,A24,2017,comedy,1800000,0.0,1800000.0,6.4,35954,,,
Free Fire,free fire,A24,2017,crime,1800000,0.0,1800000.0,6.4,35954,,,
The Last Word,the last word,BST,2017,comedy,1800000,0.0,1800000.0,6.6,6255,,,
The Last Word,the last word,BST,2017,drama,1800000,0.0,1800000.0,6.6,6255,,,
Human Flow,human flow,Magn.,2017,documentary,528000,1300000.0,1828000.0,6.9,1980,,,
A Ghost Story,a ghost story,A24,2017,drama,1600000,0.0,1600000.0,6.8,46280,7.0,2769782.0,drama
A Ghost Story,a ghost story,A24,2017,fantasy,1600000,0.0,1600000.0,6.8,46280,7.0,2769782.0,drama
A Ghost Story,a ghost story,A24,2017,romance,1600000,0.0,1600000.0,6.8,46280,7.0,2769782.0,drama
The Square,the square,Magn.,2017,documentary,1500000,0.0,1500000.0,8.1,7998,,,
The Square,the square,Magn.,2017,drama,1500000,0.0,1500000.0,8.1,7998,,,
The Square,the square,Magn.,2017,history,1500000,0.0,1500000.0,8.1,7998,,,
Patti Cake$,patti cake$,FoxS,2017,drama,800000,682000.0,1482000.0,6.7,8581,8.0,1471090.0,drama
Patti Cake$,patti cake$,FoxS,2017,music,800000,682000.0,1482000.0,6.7,8581,8.0,1471090.0,drama
The Wedding Plan,the wedding plan,RAtt.,2017,comedy,1400000,0.0,1400000.0,6.5,1004,,,
The Wedding Plan,the wedding plan,RAtt.,2017,romance,1400000,0.0,1400000.0,6.5,1004,,,
Personal Shopper,personal shopper,IFC,2017,drama,1300000,0.0,1300000.0,6.1,30636,,,
Personal Shopper,personal shopper,IFC,2017,horror,1300000,0.0,1300000.0,6.1,30636,,,
Personal Shopper,personal shopper,IFC,2017,mystery,1300000,0.0,1300000.0,6.1,30636,,,
Churchill,churchill,Cohen,2017,biography,1300000,0.0,1300000.0,6.3,12047,6.0,7582196.0,biography
Churchill,churchill,Cohen,2017,drama,1300000,0.0,1300000.0,6.3,12047,6.0,7582196.0,biography
Churchill,churchill,Cohen,2017,history,1300000,0.0,1300000.0,6.3,12047,6.0,7582196.0,biography
